timestamp,content,source,sentiment
"Jun 4, 2021 @ 18:05:56.272","شما سر قبر كسي گريه مي كنيد كه در ايان ٩٨ در زماني كه همه رضا شاه صدا مي كردن پيكرش پيدا شد واقعا رضا پهلوي چه كرد فقط گفت پي گيري ميكنم  حتي جراعت نكرد بگويد پيكر جدم را كجا انداختيد از اين بيشرفي بيشتر مي خواهيد و اگر ايشان كاري كرده و من خبر ندارم لطفا بگوييد تا ما روشن شويم",twitter,neu
"Jun 4, 2021 @ 18:05:56.224","فک نکنم انجام بدن اخه درس و دانشگاه با نته

 
 
#DONT_FIGHT_THE_FEELING
Don't Fight The Feeling",twitter,neu
"Jun 4, 2021 @ 18:05:55.418","مردای زن دارم بد تر از مردای مجرد ادمو نگاه میکنن بخدا 😢",twitter,neg
"Jun 4, 2021 @ 18:05:51.127","اینی که من میبینم میره برا ۷ ۸ سال دیگه 🙁",twitter,neu
"Jun 4, 2021 @ 18:05:40.685","خب این موضوع دیگه به خود خانوما مربوط میشه؛ما آقایون به اندازه خود دغدغه داریم؛خود دختر خانوما در این دوران بدون اینکه با فردی ارتباط داشته باشند؛استراحت کنند؛اصولا دختران کم سن این رفتار رو در این دوران دارند.",twitter,neu
"Jun 4, 2021 @ 18:05:39.749","طبق تحقیقاتم اگه یکم به عقب خم بشید و قاشق ر بذارید روی قفسه‌ی سینه و تکان نخورید آهنربا می‌شید.",twitter,neu
"Jun 4, 2021 @ 18:05:27.115","از ساکت بودن چرا",twitter,neu
"Jun 4, 2021 @ 18:05:26.813","Social media میشه رسانه اجتماعی!
یعنی رسانه‌ای که متعلق به مردم و اجتماع هست! کدوم بی پدر مادری اخه این فضای مجازی رو انداخت تو دهنا.",twitter,neg
"Jun 4, 2021 @ 18:05:19.001","بنظرم یه نگا به اطراف شهرتون بندازید، شاید کوره ی جهنم اونجاها باشه!",twitter,neg
"Jun 4, 2021 @ 18:05:18.994","سلام. خدا قوت. شروع خوبی است. ان شاءالله بعدی از این هم بهتر باشد.",twitter,pos
"Jun 4, 2021 @ 18:05:01.349","ما هم همین یه ماه پیش با بچه ها یه تور دور زمین رفته بودیم اتفاقا دیگه گفتیم تکراری میشه دوباره بریم😔☝🏼",twitter,neu
"Jun 4, 2021 @ 18:04:51.442","پس روش داگی ۱۴۰۰ سال پیش توسط پیامبر اکرم اختراع شد
احسنت بر این دین مبین
باز بگین اسلام بده",twitter,neu
"Jun 4, 2021 @ 18:04:51.096","این نظام تا ظهور حضرت حجة‌ابن الحسن (عج) پاینده خواهد ماند و این امر به دلیل وجود «جمهوری» بودن و « اسلامی» بودن این نظام مقدس است. #ولی_صادق",twitter,pos
"Jun 4, 2021 @ 18:04:35.344","گیرم بلاک کردی با شماره ای ک تو قلبت هک کردی میخوای چیکار کنی؟",twitter,neu
"Jun 4, 2021 @ 18:04:33.188","جز نام نیک و بد، چه شنیدی که باز ماند
از دور مُلک دادگران و ستمگران
عــــــدل اختیار کن که به عالم نبرده اند
بهتر ز نام نیک، بضاعت مسافران
#سلسله_مراتب_آزمون_های_ملی_رعایت_شود#نه_به_تبعیض_علیه_کنکور_سراسری#مطالبه_اول_تعویق_کنکور_سراسری_1400",twitter,pos
"Jun 4, 2021 @ 18:04:26.641","ولی این دوتا بچه خیلی کیوتن:"")",twitter,pos
"Jun 4, 2021 @ 18:03:54.103","بیب انقد علاقم زیاده که نمیدونم تو جملات و کلمات چجوری وصفش کنم😩",twitter,pos
"Jun 4, 2021 @ 18:03:36.850","التهای من بجز یکی دوتا قدیمیا بقیه همه تو ضررن 😓",twitter,neg
"Jun 4, 2021 @ 18:03:22.748","این حرکت خیلی بده و بیشرفانه
بلاشک
ولی ،کاش همینقدر برای همه دغدغه مند باشیم
نه فقط برای همکار یا هم صنف خودمون...
اینجاست که شک میکنیم ،انگار روحانی حق داره فقط به اطرافیان خودش سرویس میده.",twitter,neu
"Jun 4, 2021 @ 18:03:09.318","جوری غمگینم که انگار غمِ همهٔ ۸ میلیارد آدم دنیا، تو دل منه...",twitter,neg
"Jun 4, 2021 @ 18:03:04.900","دیبالا ۹ و وینگ هم بازی کرده و موثر بوده.",twitter,neu
"Jun 4, 2021 @ 18:02:48.840","گویا متوجه شده‌اند که مشارکت زیر ۳۰ درصده به دست و پا افتادند.",twitter,neu
"Jun 4, 2021 @ 18:02:45.890","بیشتر شبیه بسته کمک‌های مردمی به مناطق سیل زده‌ست.",twitter,neu
"Jun 4, 2021 @ 18:02:40.446","تنها در صورتی کفایت می کند که شورا لاریجانی را برگرداند. اگر نه، که شورا بازهم به کارش ادامه می دهد.",twitter,neu
"Jun 4, 2021 @ 18:02:16.610","👌🏻👌🏻
تا دیروز عاری از هرگونه اشتباه بود و مخالفت با نظر شورا،مخالفت با خدا و دین و نظام بود
امروز به یکباره مفسرین حاذق پیدا شدنو گفتن ای بااااابااااااا شوراهم گاااهی اشتباه میکنه که اونم تقصیر فضای مجازی و دولته🤦🏻‍♂️",twitter,neg
"Jun 4, 2021 @ 18:02:09.191","برم گم شم،
تو اغوشت",twitter,neu
"Jun 4, 2021 @ 18:02:08.350","تف به ذاتتون که از تعداد کشته های آبان هم سو استفاده می کنید
#رای_بی_رای",twitter,neg
"Jun 4, 2021 @ 18:02:07.057","تاجزاده حالا شده معلم اخلاق و دروغها رو در میاره خودش و حسن بلوف رفیقش خیلی راستگو هستند.مصطفی جون لبه آشغال دونی هستی یه هل کوچیک لازم دارید",twitter,neu
"Jun 4, 2021 @ 18:01:58.969","ماشین من نیست وگرنه این شکلی نبود:((
و اینکه داره میفروشتش دیگه نمی ارزا😂",twitter,neg
"Jun 4, 2021 @ 18:01:56.034","سگ از شما خوشش میاد که انقدر سجایای اخلاقی‌تون رو گوشزد می‌کنین؟",twitter,neg
"Jun 4, 2021 @ 18:01:55.135","این که واضحه.. نمی فهمید :))",twitter,neg
"Jun 4, 2021 @ 18:01:44.096","یکی که کنارم باشه
بهش از ناراحتیام بگم
بهم بگه اصلا مهم نیست بیا بغلم :))))",twitter,pos
"Jun 4, 2021 @ 18:01:29.282","یه فاشیست به تمام معناست ولی نه آدم مهمی نیست :)))",twitter,neg
"Jun 4, 2021 @ 18:01:25.059","منم فالو کنید پلیز بالای ۵۰ تابشم بتونم رای بدم 
به همه هم بک میدم 
بوس مرسی",twitter,pos
"Jun 4, 2021 @ 18:01:09.931","غلامهای اجیر کابل فکر کرده‌اند که گویا می‌توانند با چنین اعمال زشت و ضد انسانی لکه‌های بدنامی خود را از چهره منفور و کریه‌شان پاک کنند

#helmandmassacre",twitter,neg
"Jun 4, 2021 @ 18:01:04.565","ماچ به کلت کرم رو کباب کن به یادم بخور😔🌹",twitter,pos
"Jun 4, 2021 @ 18:00:59.035","یکم توی نام گذاری خلاقیت داشته باشید
الان پایانه برکت و واکسن برکت و سهام برکت و ... برکت 
با هم‌قاطی شد",twitter,neg
"Jun 4, 2021 @ 18:00:56.900","پی دی نیمای گل 
بیوید اینجا اسکرین از اکانتتون بدین بوکمارک کنم!",twitter,neu
"Jun 4, 2021 @ 18:00:46.932","در کجای دنیای سیاست دیدین که شخص اول مملکت نسبت به حق و حقوق افراد اینطور وسواس داشته باشه؟
این برآمده از مکتب اسلام ناب هستش، مکتبی که  سالروز شهادت پیشوا اون هستش!
#ولی_صادق",twitter,neu
"Jun 4, 2021 @ 18:00:45.995","انشالله دانشگاه ها باز شد،دعوتت میکنم بیای در جمع ما خل و چل های دانشکده الهیات کمی روان ما را بیابی
هم کمک ما کرده باشی که ادم شویم
هم شاید دیدت ملایم تر بشه به گفت و گو ها
:)",twitter,neu
"Jun 4, 2021 @ 18:00:41.049","من تولدمه هیچکس یه تبریک نگفت تو چه انتظاری داری",twitter,neu
"Jun 4, 2021 @ 18:00:38.610","یه کاری کن میتونی",twitter,neu
"Jun 4, 2021 @ 18:00:04.686","هشتگ رای بی رای کار کنی میان میکننت تو گونی از اونور تبلیغ انتهابات کنی فحش میخوری 

ازادی که دو طرف ازش حرف میزنن خیلی جالبه",twitter,neg
"Jun 4, 2021 @ 17:59:57.667","خاک تو سرم ، آره",twitter,neg
"Jun 4, 2021 @ 17:59:55.383","گروه خونی تو بیو؟ =))))))))",twitter,neu
"Jun 4, 2021 @ 17:59:49.318","فارسی حرف زدن تو مثل انگلیسی حرف زدنه منه
فقط کلمات انگلیسی مینویسم طرف پاره هم بشه نمی‌فهمه من چی گفتم",twitter,neu
"Jun 4, 2021 @ 17:59:37.833","مانند همیشه یک یا چند جمله کلیشه‌ای عوامفریبانه،،که خود و نویسندگان سخنرانی و مصاحبه‌هایش هم به یقین میدانند هیچکدام امکان عملی شدن ندارند.
درود برشما هاشم جان عزیز🌹🌹🌹🌹🌹🌹🙏🙏🙏🙏🙏🙏",twitter,pos
"Jun 4, 2021 @ 17:59:36.868","از گفتن وعده‌هایی که از انجام آنها مطمئن نیستید پرهیز کنید 
اینگونه وعده های ادم خود را میخواهد تا باعث دوری ملت از نظام جمهوری اسلامی ایران نشود

#ولی_صادق",twitter,neu
"Jun 4, 2021 @ 17:59:27.220","این فاضلاب وقیح حکومت اسلامی به زودی نتیجه اقدامات خائنانه اش را خواهد دید، بهمراه سرداران تروریست سپاه خامنه ای خائن در سطل زباله تاریخ با هم دیدار خواهند کرد، آنوقت خواهد آموخت!
#نه_به_جمهوری_اسلامی",twitter,neg
"Jun 4, 2021 @ 17:59:11.553","چرا تو فیلیتام نمیشه فارسی تایپ کنم؟!",twitter,neu
"Jun 4, 2021 @ 17:58:39.657","نه به سکسشون نگا میکنم جق میزنم",twitter,neu
"Jun 4, 2021 @ 17:58:38.435","سلام 
فرمودن: به کسایی که  صلاحیتشان احراز نشد، جفا و ظلم شد 
نفرمودن: به کسانی جفا و ظلم شد که صلاحیتشان احراز نشد
منظور ایشون نسبت هایی بود که به این افراد داده شده بود.",twitter,neu
"Jun 4, 2021 @ 17:58:24.344","زغال‌ها چرا بنفشه؟! با حسن کلیدساز جوج می‌زنید بزرگوار؟",twitter,neu
"Jun 4, 2021 @ 17:58:05.699","واکنش ما دخترا وقتی یه دختر از خودمون خوشگلتره :",twitter,pos
"Jun 4, 2021 @ 17:58:04.997","نه بابا تو کل جهان معروفه😂😂",twitter,pos
"Jun 4, 2021 @ 17:57:57.558","امروز سر یه سوء تفاهم یکی از دوستای خوبم رو رنجوندم.
من به یک تویتی پاسخ دادم که درواقع خودش پاسخ تویت خانوم آدینه بود.
از اینجا از شما عذر میخوام.
امیدوارم پوزش منو بپذیرید.",twitter,neg
"Jun 4, 2021 @ 17:57:53.126","وگرنه یکی مثل متکی رو می ذاشت خارجه و مهره خودشو تو شورا .",twitter,neu
"Jun 4, 2021 @ 17:57:50.709","عالی بود ایول این بهتریت توییته",twitter,pos
"Jun 4, 2021 @ 17:57:41.566","بیشتر دبیرستانی به نظر میان تا دبستانی،احتمالا دیرتر مدرسه می رفتن",twitter,neu
"Jun 4, 2021 @ 17:57:39.465","محیط انتخابات در حال گرم شدن است. اما بعضی ها هستند با بهانه های واهی میخواهند مشارکت در انتخابات کم رنگ شود. این خواست دشمنان است.
#ما_منتظر_انتخاباتیم",twitter,neg
"Jun 4, 2021 @ 17:57:28.350","فالورای اون اکانتم ازین یکی بیشتر شدن
حس میکنم این اکانتم ناراحته دلش شکسته
ناراحت نباش زن...بالاخره باید حقیقتو بپذیری...",twitter,neg
"Jun 4, 2021 @ 17:57:12.771","آقا منم بهم زدم چطوری خاطره پاک کردی به منم بگو 😁",twitter,neu
"Jun 4, 2021 @ 17:57:02.229","رهبری بحث عفت رو گفت :) ما که به عفتشون چیزی نگفتیم، ما میگیم تعداد خونه و ویلاهاشو اعلام کنن",twitter,neu
